Date,Status,X,Y,Z,Source,Time,SessionTime
2024-05-19 13:54:13.511,OnTrack,-14340.0,-10388.0,942.0,pos,0 days 00:50:56.917000,0 days 01:46:33.525000
2024-05-19 13:54:13.831,OnTrack,-14190.0,-10367.0,949.0,pos,0 days 00:50:57.237000,0 days 01:46:33.845000
2024-05-19 13:54:14.191,OnTrack,-14044.0,-10340.0,955.0,pos,0 days 00:50:57.597000,0 days 01:46:34.205000
2024-05-19 13:54:14.651,OnTrack,-13901.0,-10311.0,962.0,pos,0 days 00:50:58.057000,0 days 01:46:34.665000
2024-05-19 13:54:14.892,OnTrack,-13786.0,-10288.0,967.0,pos,0 days 00:50:58.298000,0 days 01:46:34.906000
2024-05-19 13:54:15.092,OnTrack,-13645.0,-10259.0,973.0,pos,0 days 00:50:58.498000,0 days 01:46:35.106000
2024-05-19 13:54:15.412,OnTrack,-13518.0,-10235.0,978.0,pos,0 days 00:50:58.818000,0 days 01:46:35.426000
2024-05-19 13:54:15.591,OnTrack,-13420.0,-10217.0,982.0,pos,0 days 00:50:58.997000,0 days 01:46:35.605000
2024-05-19 13:54:15.831,OnTrack,-13283.0,-10193.0,987.0,pos,0 days 00:50:59.237000,0 days 01:46:35.845000
2024-05-19 13:54:16.151,OnTrack,-13022.0,-10147.0,996.0,pos,0 days 00:50:59.557000,0 days 01:46:36.165000
2024-05-19 13:54:16.472,OnTrack,-12899.0,-10128.0,1000.0,pos,0 days 00:50:59.878000,0 days 01:46:36.486000
2024-05-19 13:54:16.691,OnTrack,-12760.0,-10106.0,1004.0,pos,0 days 00:51:00.097000,0 days 01:46:36.705000
2024-05-19 13:54:16.971,OnTrack,-12565.0,-10077.0,1010.0,pos,0 days 00:51:00.377000,0 days 01:46:36.985000
2024-05-19 13:54:17.231,OnTrack,-12407.0,-10054.0,1016.0,pos,0 days 00:51:00.637000,0 days 01:46:37.245000
2024-05-19 13:54:17.612,OnTrack,-12149.0,-10019.0,1029.0,pos,0 days 00:51:01.018000,0 days 01:46:37.626000
2024-05-19 13:54:17.692,OnTrack,-12093.0,-10011.0,1033.0,pos,0 days 00:51:01.098000,0 days 01:46:37.706000
2024-05-19 13:54:17.912,OnTrack,-11940.0,-9990.0,1043.0,pos,0 days 00:51:01.318000,0 days 01:46:37.926000
2024-05-19 13:54:18.132,OnTrack,-11770.0,-9970.0,1055.0,pos,0 days 00:51:01.538000,0 days 01:46:38.146000
2024-05-19 13:54:18.292,OnTrack,-11655.0,-9957.0,1062.0,pos,0 days 00:51:01.698000,0 days 01:46:38.306000
2024-05-19 13:54:18.632,OnTrack,-11410.0,-9934.0,1078.0,pos,0 days 00:51:02.038000,0 days 01:46:38.646000
2024-05-19 13:54:18.692,OnTrack,-11367.0,-9931.0,1080.0,pos,0 days 00:51:02.098000,0 days 01:46:38.706000
2024-05-19 13:54:19.012,OnTrack,-11075.0,-9919.0,1098.0,pos,0 days 00:51:02.418000,0 days 01:46:39.026000
2024-05-19 13:54:19.331,OnTrack,-10898.0,-9918.0,1108.0,pos,0 days 00:51:02.737000,0 days 01:46:39.345000
2024-05-19 13:54:19.551,OnTrack,-10736.0,-9923.0,1116.0,pos,0 days 00:51:02.957000,0 days 01:46:39.565000
2024-05-19 13:54:19.712,OnTrack,-10617.0,-9930.0,1119.0,pos,0 days 00:51:03.118000,0 days 01:46:39.726000
2024-05-19 13:54:20.091,OnTrack,-10335.0,-9956.0,1122.0,pos,0 days 00:51:03.497000,0 days 01:46:40.105000
2024-05-19 13:54:20.311,OnTrack,-10172.0,-9975.0,1122.0,pos,0 days 00:51:03.717000,0 days 01:46:40.325000
2024-05-19 13:54:20.511,OnTrack,-10023.0,-9992.0,1120.0,pos,0 days 00:51:03.917000,0 days 01:46:40.525000
2024-05-19 13:54:20.691,OnTrack,-9889.0,-10008.0,1119.0,pos,0 days 00:51:04.097000,0 days 01:46:40.705000
2024-05-19 13:54:20.751,OnTrack,-9844.0,-10013.0,1119.0,pos,0 days 00:51:04.157000,0 days 01:46:40.765000
2024-05-19 13:54:21.031,OnTrack,-9636.0,-10037.0,1117.0,pos,0 days 00:51:04.437000,0 days 01:46:41.045000
2024-05-19 13:54:21.211,OnTrack,-9409.0,-10060.0,1115.0,pos,0 days 00:51:04.617000,0 days 01:46:41.225000
2024-05-19 13:54:21.551,OnTrack,-9279.0,-10069.0,1115.0,pos,0 days 00:51:04.957000,0 days 01:46:41.565000
2024-05-19 13:54:21.871,OnTrack,-9103.0,-10066.0,1114.0,pos,0 days 00:51:05.277000,0 days 01:46:41.885000
2024-05-19 13:54:22.131,OnTrack,-8922.0,-10024.0,1114.0,pos,0 days 00:51:05.537000,0 days 01:46:42.145000
2024-05-19 13:54:22.411,OnTrack,-8825.0,-9976.0,1113.0,pos,0 days 00:51:05.817000,0 days 01:46:42.425000
2024-05-19 13:54:22.772,OnTrack,-8661.0,-9834.0,1108.0,pos,0 days 00:51:06.178000,0 days 01:46:42.786000
2024-05-19 13:54:23.151,OnTrack,-8541.0,-9639.0,1102.0,pos,0 days 00:51:06.557000,0 days 01:46:43.165000
2024-05-19 13:54:23.491,OnTrack,-8467.0,-9492.0,1097.0,pos,0 days 00:51:06.897000,0 days 01:46:43.505000
2024-05-19 13:54:23.812,OnTrack,-8386.0,-9319.0,1091.0,pos,0 days 00:51:07.218000,0 days 01:46:43.826000
2024-05-19 13:54:23.952,OnTrack,-8353.0,-9240.0,1088.0,pos,0 days 00:51:07.358000,0 days 01:46:43.966000
2024-05-19 13:54:24.152,OnTrack,-8312.0,-9123.0,1084.0,pos,0 days 00:51:07.558000,0 days 01:46:44.166000
2024-05-19 13:54:24.332,OnTrack,-8282.0,-9013.0,1080.0,pos,0 days 00:51:07.738000,0 days 01:46:44.346000
2024-05-19 13:54:24.492,OnTrack,-8262.0,-8912.0,1076.0,pos,0 days 00:51:07.898000,0 days 01:46:44.506000
2024-05-19 13:54:24.692,OnTrack,-8245.0,-8782.0,1070.0,pos,0 days 00:51:08.098000,0 days 01:46:44.706000
2024-05-19 13:54:24.992,OnTrack,-8240.0,-8485.0,1052.0,pos,0 days 00:51:08.398000,0 days 01:46:45.006000
2024-05-19 13:54:25.372,OnTrack,-8263.0,-8249.0,1034.0,pos,0 days 00:51:08.778000,0 days 01:46:45.386000
2024-05-19 13:54:25.732,OnTrack,-8287.0,-8082.0,1018.0,pos,0 days 00:51:09.138000,0 days 01:46:45.746000
2024-05-19 13:54:25.951,OnTrack,-8316.0,-7928.0,1005.0,pos,0 days 00:51:09.357000,0 days 01:46:45.965000
2024-05-19 13:54:26.151,OnTrack,-8345.0,-7787.0,993.0,pos,0 days 00:51:09.557000,0 days 01:46:46.165000
2024-05-19 13:54:26.331,OnTrack,-8374.0,-7660.0,983.0,pos,0 days 00:51:09.737000,0 days 01:46:46.345000
2024-05-19 13:54:26.571,OnTrack,-8414.0,-7490.0,971.0,pos,0 days 00:51:09.977000,0 days 01:46:46.585000
2024-05-19 13:54:26.911,OnTrack,-8469.0,-7246.0,956.0,pos,0 days 00:51:10.317000,0 days 01:46:46.925000
2024-05-19 13:54:27.151,OnTrack,-8532.0,-6970.0,943.0,pos,0 days 00:51:10.557000,0 days 01:46:47.165000
2024-05-19 13:54:27.431,OnTrack,-8555.0,-6868.0,937.0,pos,0 days 00:51:10.837000,0 days 01:46:47.445000
2024-05-19 13:54:27.711,OnTrack,-8601.0,-6664.0,927.0,pos,0 days 00:51:11.117000,0 days 01:46:47.725000
2024-05-19 13:54:27.791,OnTrack,-8613.0,-6606.0,923.0,pos,0 days 00:51:11.197000,0 days 01:46:47.805000
2024-05-19 13:54:28.732,OnTrack,-8577.0,-5974.0,899.0,pos,0 days 00:51:12.138000,0 days 01:46:48.746000
2024-05-19 13:54:28.851,OnTrack,-8542.0,-5900.0,898.0,pos,0 days 00:51:12.257000,0 days 01:46:48.865000
2024-05-19 13:54:29.211,OnTrack,-8436.0,-5705.0,896.0,pos,0 days 00:51:12.617000,0 days 01:46:49.225000
2024-05-19 13:54:29.391,OnTrack,-8366.0,-5588.0,898.0,pos,0 days 00:51:12.797000,0 days 01:46:49.405000
2024-05-19 13:54:29.792,OnTrack,-8281.0,-5471.0,901.0,pos,0 days 00:51:13.198000,0 days 01:46:49.806000
2024-05-19 13:54:29.912,OnTrack,-8248.0,-5435.0,902.0,pos,0 days 00:51:13.318000,0 days 01:46:49.926000
2024-05-19 13:54:30.072,OnTrack,-8202.0,-5394.0,903.0,pos,0 days 00:51:13.478000,0 days 01:46:50.086000
2024-05-19 13:54:30.311,OnTrack,-8128.0,-5349.0,906.0,pos,0 days 00:51:13.717000,0 days 01:46:50.325000
2024-05-19 13:54:30.592,OnTrack,-8032.0,-5325.0,911.0,pos,0 days 00:51:13.998000,0 days 01:46:50.606000
2024-05-19 13:54:30.792,OnTrack,-7916.0,-5336.0,920.0,pos,0 days 00:51:14.198000,0 days 01:46:50.806000
2024-05-19 13:54:31.111,OnTrack,-7844.0,-5352.0,926.0,pos,0 days 00:51:14.517000,0 days 01:46:51.125000
2024-05-19 13:54:31.332,OnTrack,-7767.0,-5373.0,933.0,pos,0 days 00:51:14.738000,0 days 01:46:51.346000
2024-05-19 13:54:31.592,OnTrack,-7674.0,-5397.0,941.0,pos,0 days 00:51:14.998000,0 days 01:46:51.606000
2024-05-19 13:54:31.772,OnTrack,-7606.0,-5412.0,948.0,pos,0 days 00:51:15.178000,0 days 01:46:51.786000
2024-05-19 13:54:31.972,OnTrack,-7527.0,-5425.0,955.0,pos,0 days 00:51:15.378000,0 days 01:46:51.986000
2024-05-19 13:54:32.192,OnTrack,-7434.0,-5435.0,964.0,pos,0 days 00:51:15.598000,0 days 01:46:52.206000
2024-05-19 13:54:32.531,OnTrack,-7279.0,-5442.0,977.0,pos,0 days 00:51:15.937000,0 days 01:46:52.545000
2024-05-19 13:54:32.711,OnTrack,-7142.0,-5443.0,988.0,pos,0 days 00:51:16.117000,0 days 01:46:52.725000
2024-05-19 13:54:33.052,OnTrack,-7019.0,-5442.0,997.0,pos,0 days 00:51:16.458000,0 days 01:46:53.066000
2024-05-19 13:54:33.371,OnTrack,-6792.0,-5440.0,1010.0,pos,0 days 00:51:16.777000,0 days 01:46:53.385000
2024-05-19 13:54:33.652,OnTrack,-6690.0,-5439.0,1016.0,pos,0 days 00:51:17.058000,0 days 01:46:53.666000
2024-05-19 13:54:33.932,OnTrack,-6526.0,-5438.0,1023.0,pos,0 days 00:51:17.338000,0 days 01:46:53.946000
2024-05-19 13:54:34.011,OnTrack,-6478.0,-5437.0,1025.0,pos,0 days 00:51:17.417000,0 days 01:46:54.025000
2024-05-19 13:54:34.291,OnTrack,-6307.0,-5436.0,1031.0,pos,0 days 00:51:17.697000,0 days 01:46:54.305000
2024-05-19 13:54:34.492,OnTrack,-6181.0,-5435.0,1035.0,pos,0 days 00:51:17.898000,0 days 01:46:54.506000
2024-05-19 13:54:34.772,OnTrack,-5974.0,-5433.0,1040.0,pos,0 days 00:51:18.178000,0 days 01:46:54.786000
2024-05-19 13:54:35.052,OnTrack,-5817.0,-5432.0,1044.0,pos,0 days 00:51:18.458000,0 days 01:46:55.066000
2024-05-19 13:54:35.252,OnTrack,-5683.0,-5431.0,1048.0,pos,0 days 00:51:18.658000,0 days 01:46:55.266000
2024-05-19 13:54:35.532,OnTrack,-5491.0,-5429.0,1054.0,pos,0 days 00:51:18.938000,0 days 01:46:55.546000
2024-05-19 13:54:35.751,OnTrack,-5341.0,-5426.0,1058.0,pos,0 days 00:51:19.157000,0 days 01:46:55.765000
2024-05-19 13:54:35.971,OnTrack,-5191.0,-5422.0,1063.0,pos,0 days 00:51:19.377000,0 days 01:46:55.985000
2024-05-19 13:54:36.072,OnTrack,-5121.0,-5417.0,1065.0,pos,0 days 00:51:19.478000,0 days 01:46:56.086000
2024-05-19 13:54:36.352,OnTrack,-4925.0,-5401.0,1071.0,pos,0 days 00:51:19.758000,0 days 01:46:56.366000
2024-05-19 13:54:36.511,OnTrack,-4813.0,-5391.0,1074.0,pos,0 days 00:51:19.917000,0 days 01:46:56.525000
2024-05-19 13:54:36.732,OnTrack,-4657.0,-5377.0,1077.0,pos,0 days 00:51:20.138000,0 days 01:46:56.746000
2024-05-19 13:54:37.032,OnTrack,-4445.0,-5359.0,1081.0,pos,0 days 00:51:20.438000,0 days 01:46:57.046000
2024-05-19 13:54:37.071,OnTrack,-4416.0,-5356.0,1081.0,pos,0 days 00:51:20.477000,0 days 01:46:57.085000
2024-05-19 13:54:37.332,OnTrack,-4231.0,-5341.0,1083.0,pos,0 days 00:51:20.738000,0 days 01:46:57.346000
2024-05-19 13:54:37.631,OnTrack,-3921.0,-5315.0,1085.0,pos,0 days 00:51:21.037000,0 days 01:46:57.645000
2024-05-19 13:54:38.012,OnTrack,-3764.0,-5303.0,1086.0,pos,0 days 00:51:21.418000,0 days 01:46:58.026000
2024-05-19 13:54:38.272,OnTrack,-3616.0,-5291.0,1087.0,pos,0 days 00:51:21.678000,0 days 01:46:58.286000
2024-05-19 13:54:38.432,OnTrack,-3535.0,-5284.0,1087.0,pos,0 days 00:51:21.838000,0 days 01:46:58.446000
2024-05-19 13:54:38.652,OnTrack,-3434.0,-5277.0,1088.0,pos,0 days 00:51:22.058000,0 days 01:46:58.666000
2024-05-19 13:54:38.852,OnTrack,-3350.0,-5273.0,1089.0,pos,0 days 00:51:22.258000,0 days 01:46:58.866000
2024-05-19 13:54:39.071,OnTrack,-3268.0,-5274.0,1091.0,pos,0 days 00:51:22.477000,0 days 01:46:59.085000
2024-05-19 13:54:39.291,OnTrack,-3177.0,-5296.0,1092.0,pos,0 days 00:51:22.697000,0 days 01:46:59.305000
2024-05-19 13:54:39.651,OnTrack,-3101.0,-5353.0,1095.0,pos,0 days 00:51:23.057000,0 days 01:46:59.665000
2024-05-19 13:54:39.872,OnTrack,-3048.0,-5409.0,1096.0,pos,0 days 00:51:23.278000,0 days 01:46:59.886000
2024-05-19 13:54:39.951,OnTrack,-3030.0,-5429.0,1096.0,pos,0 days 00:51:23.357000,0 days 01:46:59.965000
2024-05-19 13:54:40.152,OnTrack,-2985.0,-5476.0,1096.0,pos,0 days 00:51:23.558000,0 days 01:47:00.166000
2024-05-19 13:54:40.491,OnTrack,-2902.0,-5535.0,1096.0,pos,0 days 00:51:23.897000,0 days 01:47:00.505000
2024-05-19 13:54:40.672,OnTrack,-2828.0,-5560.0,1095.0,pos,0 days 00:51:24.078000,0 days 01:47:00.686000
2024-05-19 13:54:41.071,OnTrack,-2745.0,-5559.0,1093.0,pos,0 days 00:51:24.477000,0 days 01:47:01.085000
2024-05-19 13:54:41.351,OnTrack,-2654.0,-5538.0,1092.0,pos,0 days 00:51:24.757000,0 days 01:47:01.365000
2024-05-19 13:54:41.731,OnTrack,-2556.0,-5506.0,1089.0,pos,0 days 00:51:25.137000,0 days 01:47:01.745000
2024-05-19 13:54:41.931,OnTrack,-2497.0,-5483.0,1088.0,pos,0 days 00:51:25.337000,0 days 01:47:01.945000
2024-05-19 13:54:42.072,OnTrack,-2453.0,-5465.0,1087.0,pos,0 days 00:51:25.478000,0 days 01:47:02.086000
2024-05-19 13:54:42.732,OnTrack,-2173.0,-5327.0,1080.0,pos,0 days 00:51:26.138000,0 days 01:47:02.746000
2024-05-19 13:54:43.132,OnTrack,-2068.0,-5272.0,1078.0,pos,0 days 00:51:26.538000,0 days 01:47:03.146000
2024-05-19 13:54:43.371,OnTrack,-1929.0,-5198.0,1075.0,pos,0 days 00:51:26.777000,0 days 01:47:03.385000
2024-05-19 13:54:43.692,OnTrack,-1819.0,-5140.0,1073.0,pos,0 days 00:51:27.098000,0 days 01:47:03.706000
2024-05-19 13:54:43.891,OnTrack,-1722.0,-5091.0,1071.0,pos,0 days 00:51:27.297000,0 days 01:47:03.905000
2024-05-19 13:54:44.072,OnTrack,-1633.0,-5046.0,1069.0,pos,0 days 00:51:27.478000,0 days 01:47:04.086000
2024-05-19 13:54:44.272,OnTrack,-1521.0,-4992.0,1067.0,pos,0 days 00:51:27.678000,0 days 01:47:04.286000
2024-05-19 13:54:44.632,OnTrack,-1269.0,-4877.0,1062.0,pos,0 days 00:51:28.038000,0 days 01:47:04.646000
2024-05-19 13:54:44.912,OnTrack,-1168.0,-4829.0,1060.0,pos,0 days 00:51:28.318000,0 days 01:47:04.926000
2024-05-19 13:54:45.152,OnTrack,-1032.0,-4759.0,1058.0,pos,0 days 00:51:28.558000,0 days 01:47:05.166000
2024-05-19 13:54:45.512,OnTrack,-772.0,-4600.0,1052.0,pos,0 days 00:51:28.918000,0 days 01:47:05.526000
2024-05-19 13:54:45.852,OnTrack,-636.0,-4507.0,1047.0,pos,0 days 00:51:29.258000,0 days 01:47:05.866000
2024-05-19 13:54:46.071,OnTrack,-443.0,-4367.0,1042.0,pos,0 days 00:51:29.477000,0 days 01:47:06.085000
2024-05-19 13:54:46.531,OnTrack,-171.0,-4154.0,1033.0,pos,0 days 00:51:29.937000,0 days 01:47:06.545000
2024-05-19 13:54:46.771,OnTrack,-115.0,-4107.0,1032.0,pos,0 days 00:51:30.177000,0 days 01:47:06.785000
2024-05-19 13:54:47.071,OnTrack,49.0,-3959.0,1028.0,pos,0 days 00:51:30.477000,0 days 01:47:07.085000
2024-05-19 13:54:47.331,OnTrack,221.0,-3787.0,1023.0,pos,0 days 00:51:30.737000,0 days 01:47:07.345000
2024-05-19 13:54:47.512,OnTrack,314.0,-3687.0,1020.0,pos,0 days 00:51:30.918000,0 days 01:47:07.526000
2024-05-19 13:54:47.752,OnTrack,479.0,-3504.0,1014.0,pos,0 days 00:51:31.158000,0 days 01:47:07.766000
2024-05-19 13:54:48.112,OnTrack,625.0,-3343.0,1005.0,pos,0 days 00:51:31.518000,0 days 01:47:08.126000
2024-05-19 13:54:48.332,OnTrack,741.0,-3214.0,999.0,pos,0 days 00:51:31.738000,0 days 01:47:08.346000
2024-05-19 13:54:48.572,OnTrack,867.0,-3074.0,990.0,pos,0 days 00:51:31.978000,0 days 01:47:08.586000
2024-05-19 13:54:48.811,OnTrack,1049.0,-2873.0,976.0,pos,0 days 00:51:32.217000,0 days 01:47:08.825000
2024-05-19 13:54:49.031,OnTrack,1113.0,-2802.0,970.0,pos,0 days 00:51:32.437000,0 days 01:47:09.045000
2024-05-19 13:54:49.291,OnTrack,1254.0,-2647.0,958.0,pos,0 days 00:51:32.697000,0 days 01:47:09.305000
2024-05-19 13:54:49.571,OnTrack,1482.0,-2418.0,937.0,pos,0 days 00:51:32.977000,0 days 01:47:09.585000
2024-05-19 13:54:49.932,OnTrack,1755.0,-2214.0,914.0,pos,0 days 00:51:33.338000,0 days 01:47:09.946000
2024-05-19 13:54:50.252,OnTrack,1886.0,-2145.0,905.0,pos,0 days 00:51:33.658000,0 days 01:47:10.266000
2024-05-19 13:54:50.552,OnTrack,2105.0,-2051.0,887.0,pos,0 days 00:51:33.958000,0 days 01:47:10.566000
2024-05-19 13:54:50.752,OnTrack,2341.0,-1957.0,869.0,pos,0 days 00:51:34.158000,0 days 01:47:10.766000
2024-05-19 13:54:51.192,OnTrack,2547.0,-1873.0,853.0,pos,0 days 00:51:34.598000,0 days 01:47:11.206000
2024-05-19 13:54:51.432,OnTrack,2685.0,-1817.0,843.0,pos,0 days 00:51:34.838000,0 days 01:47:11.446000
2024-05-19 13:54:51.572,OnTrack,2756.0,-1788.0,838.0,pos,0 days 00:51:34.978000,0 days 01:47:11.586000
2024-05-19 13:54:51.792,OnTrack,2859.0,-1745.0,831.0,pos,0 days 00:51:35.198000,0 days 01:47:11.806000
2024-05-19 13:54:51.952,OnTrack,2926.0,-1715.0,827.0,pos,0 days 00:51:35.358000,0 days 01:47:11.966000
2024-05-19 13:54:52.132,OnTrack,2994.0,-1681.0,823.0,pos,0 days 00:51:35.538000,0 days 01:47:12.146000
2024-05-19 13:54:52.511,OnTrack,3104.0,-1595.0,815.0,pos,0 days 00:51:35.917000,0 days 01:47:12.525000
2024-05-19 13:54:52.731,OnTrack,3148.0,-1533.0,811.0,pos,0 days 00:51:36.137000,0 days 01:47:12.745000
2024-05-19 13:54:52.912,OnTrack,3172.0,-1477.0,809.0,pos,0 days 00:51:36.318000,0 days 01:47:12.926000
2024-05-19 13:54:53.131,OnTrack,3188.0,-1405.0,806.0,pos,0 days 00:51:36.537000,0 days 01:47:13.145000
2024-05-19 13:54:53.171,OnTrack,3189.0,-1392.0,805.0,pos,0 days 00:51:36.577000,0 days 01:47:13.185000
2024-05-19 13:54:53.492,OnTrack,3185.0,-1288.0,801.0,pos,0 days 00:51:36.898000,0 days 01:47:13.506000
2024-05-19 13:54:53.732,OnTrack,3169.0,-1212.0,799.0,pos,0 days 00:51:37.138000,0 days 01:47:13.746000
2024-05-19 13:54:53.891,OnTrack,3156.0,-1160.0,798.0,pos,0 days 00:51:37.297000,0 days 01:47:13.905000
2024-05-19 13:54:54.131,OnTrack,3131.0,-1081.0,796.0,pos,0 days 00:51:37.537000,0 days 01:47:14.145000
2024-05-19 13:54:54.352,OnTrack,3106.0,-1006.0,795.0,pos,0 days 00:51:37.758000,0 days 01:47:14.366000
2024-05-19 13:54:54.531,OnTrack,3084.0,-943.0,794.0,pos,0 days 00:51:37.937000,0 days 01:47:14.545000
2024-05-19 13:54:54.671,OnTrack,3064.0,-892.0,793.0,pos,0 days 00:51:38.077000,0 days 01:47:14.685000
2024-05-19 13:54:54.832,OnTrack,3039.0,-832.0,793.0,pos,0 days 00:51:38.238000,0 days 01:47:14.846000
2024-05-19 13:54:55.172,OnTrack,2973.0,-698.0,791.0,pos,0 days 00:51:38.578000,0 days 01:47:15.186000
2024-05-19 13:54:55.331,OnTrack,2908.0,-591.0,790.0,pos,0 days 00:51:38.737000,0 days 01:47:15.345000
2024-05-19 13:54:55.672,OnTrack,2848.0,-519.0,789.0,pos,0 days 00:51:39.078000,0 days 01:47:15.686000
2024-05-19 13:54:55.912,OnTrack,2774.0,-455.0,788.0,pos,0 days 00:51:39.318000,0 days 01:47:15.926000
2024-05-19 13:54:56.091,OnTrack,2712.0,-419.0,787.0,pos,0 days 00:51:39.497000,0 days 01:47:16.105000
2024-05-19 13:54:56.371,OnTrack,2608.0,-381.0,787.0,pos,0 days 00:51:39.777000,0 days 01:47:16.385000
2024-05-19 13:54:56.552,OnTrack,2540.0,-367.0,786.0,pos,0 days 00:51:39.958000,0 days 01:47:16.566000
2024-05-19 13:54:56.752,OnTrack,2465.0,-360.0,786.0,pos,0 days 00:51:40.158000,0 days 01:47:16.766000
2024-05-19 13:54:57.012,OnTrack,2326.0,-365.0,786.0,pos,0 days 00:51:40.418000,0 days 01:47:17.026000
2024-05-19 13:54:57.352,OnTrack,2232.0,-383.0,784.0,pos,0 days 00:51:40.758000,0 days 01:47:17.366000
2024-05-19 13:54:57.612,OnTrack,2129.0,-416.0,783.0,pos,0 days 00:51:41.018000,0 days 01:47:17.626000
2024-05-19 13:54:57.892,OnTrack,1973.0,-485.0,781.0,pos,0 days 00:51:41.298000,0 days 01:47:17.906000
2024-05-19 13:54:58.192,OnTrack,1887.0,-525.0,781.0,pos,0 days 00:51:41.598000,0 days 01:47:18.206000
2024-05-19 13:54:58.452,OnTrack,1701.0,-610.0,779.0,pos,0 days 00:51:41.858000,0 days 01:47:18.466000
2024-05-19 13:54:58.871,OnTrack,1501.0,-701.0,778.0,pos,0 days 00:51:42.277000,0 days 01:47:18.885000
2024-05-19 13:54:59.311,OnTrack,1257.0,-811.0,778.0,pos,0 days 00:51:42.717000,0 days 01:47:19.325000
2024-05-19 13:54:59.811,OnTrack,1054.0,-904.0,778.0,pos,0 days 00:51:43.217000,0 days 01:47:19.825000
2024-05-19 13:54:59.992,OnTrack,902.0,-972.0,779.0,pos,0 days 00:51:43.398000,0 days 01:47:20.006000
2024-05-19 13:55:00.411,OnTrack,614.0,-1093.0,780.0,pos,0 days 00:51:43.817000,0 days 01:47:20.425000
2024-05-19 13:55:00.771,OnTrack,412.0,-1178.0,780.0,pos,0 days 00:51:44.177000,0 days 01:47:20.785000
2024-05-19 13:55:01.191,OnTrack,204.0,-1266.0,781.0,pos,0 days 00:51:44.597000,0 days 01:47:21.205000
2024-05-19 13:55:01.432,OnTrack,46.0,-1332.0,781.0,pos,0 days 00:51:44.838000,0 days 01:47:21.446000
2024-05-19 13:55:01.652,OnTrack,-101.0,-1392.0,781.0,pos,0 days 00:51:45.058000,0 days 01:47:21.666000
2024-05-19 13:55:01.831,OnTrack,-266.0,-1452.0,782.0,pos,0 days 00:51:45.237000,0 days 01:47:21.845000
2024-05-19 13:55:02.131,OnTrack,-437.0,-1504.0,782.0,pos,0 days 00:51:45.537000,0 days 01:47:22.145000
2024-05-19 13:55:02.452,OnTrack,-672.0,-1556.0,783.0,pos,0 days 00:51:45.858000,0 days 01:47:22.466000
2024-05-19 13:55:02.651,OnTrack,-823.0,-1574.0,783.0,pos,0 days 00:51:46.057000,0 days 01:47:22.665000
2024-05-19 13:55:02.732,OnTrack,-885.0,-1579.0,783.0,pos,0 days 00:51:46.138000,0 days 01:47:22.746000
2024-05-19 13:55:03.032,OnTrack,-1152.0,-1591.0,784.0,pos,0 days 00:51:46.438000,0 days 01:47:23.046000
2024-05-19 13:55:03.211,OnTrack,-1369.0,-1597.0,785.0,pos,0 days 00:51:46.617000,0 days 01:47:23.225000
2024-05-19 13:55:03.712,OnTrack,-1716.0,-1618.0,787.0,pos,0 days 00:51:47.118000,0 days 01:47:23.726000
2024-05-19 13:55:03.972,OnTrack,-1876.0,-1626.0,787.0,pos,0 days 00:51:47.378000,0 days 01:47:23.986000
2024-05-19 13:55:04.172,OnTrack,-2037.0,-1635.0,788.0,pos,0 days 00:51:47.578000,0 days 01:47:24.186000
2024-05-19 13:55:04.452,OnTrack,-2345.0,-1653.0,789.0,pos,0 days 00:51:47.858000,0 days 01:47:24.466000
2024-05-19 13:55:04.772,OnTrack,-2524.0,-1663.0,790.0,pos,0 days 00:51:48.178000,0 days 01:47:24.786000
2024-05-19 13:55:04.972,OnTrack,-2688.0,-1670.0,791.0,pos,0 days 00:51:48.378000,0 days 01:47:24.986000
2024-05-19 13:55:05.292,OnTrack,-3052.0,-1681.0,792.0,pos,0 days 00:51:48.698000,0 days 01:47:25.306000
2024-05-19 13:55:05.751,OnTrack,-3336.0,-1692.0,793.0,pos,0 days 00:51:49.157000,0 days 01:47:25.765000
2024-05-19 13:55:05.951,OnTrack,-3503.0,-1696.0,794.0,pos,0 days 00:51:49.357000,0 days 01:47:25.965000
2024-05-19 13:55:06.151,OnTrack,-3703.0,-1692.0,795.0,pos,0 days 00:51:49.557000,0 days 01:47:26.165000
2024-05-19 13:55:06.491,OnTrack,-3954.0,-1668.0,796.0,pos,0 days 00:51:49.897000,0 days 01:47:26.505000
2024-05-19 13:55:06.671,OnTrack,-4106.0,-1643.0,797.0,pos,0 days 00:51:50.077000,0 days 01:47:26.685000
2024-05-19 13:55:06.971,OnTrack,-4425.0,-1575.0,799.0,pos,0 days 00:51:50.377000,0 days 01:47:26.985000
2024-05-19 13:55:07.291,OnTrack,-4626.0,-1528.0,800.0,pos,0 days 00:51:50.697000,0 days 01:47:27.305000
2024-05-19 13:55:07.551,OnTrack,-4843.0,-1475.0,802.0,pos,0 days 00:51:50.957000,0 days 01:47:27.565000
2024-05-19 13:55:07.771,OnTrack,-5026.0,-1429.0,803.0,pos,0 days 00:51:51.177000,0 days 01:47:27.785000
2024-05-19 13:55:07.831,OnTrack,-5076.0,-1417.0,804.0,pos,0 days 00:51:51.237000,0 days 01:47:27.845000
2024-05-19 13:55:08.111,OnTrack,-5311.0,-1360.0,805.0,pos,0 days 00:51:51.517000,0 days 01:47:28.125000
